"No.","Time","Source","Destination","Protocol","Length","Info"
"6928","3876.154964","128.3.28.48","198.132.228.204","FTP","108","Response: 220 <domain> FTP server (Version wu-2.6.1-20) ready."
"6929","3876.890397","198.132.228.204","128.3.28.48","FTP","70","Request: USER anonymous"
"6950","3890.405639","198.132.228.204","128.3.28.48","TCP","62","4232  >  21 [SYN] Seq=3910284559 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"6975","3951.118288","198.132.228.204","128.3.28.48","TCP","62","4253  >  21 [SYN] Seq=3926065250 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"6994","4116.951094","169.92.87.70","203.174.5.11","TCP","62","2722  >  21 [SYN] Seq=899654746 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"6995","4116.951948","203.174.5.11","169.92.87.70","TCP","58","21  >  2722 [SYN, ACK] Seq=1927232000 Ack=899654747 Win=32768 Len=0 MSS=1460"
"6997","4117.272197","203.174.5.11","169.92.87.70","FTP","135","Response: 220 <domain> FTP server (Version 1.7.212.5 Wed May 30 12:19:42 GMT 2001) ready."
"6998","4117.471641","169.92.87.70","203.174.5.11","FTP","70","Request: USER anonymous"
"7156","4204.351248","79.37.53.67","131.243.2.12","TCP","62","32918  >  21 [SYN] Seq=2207732126 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"7157","4204.351473","131.243.2.12","79.37.53.67","TCP","62","21  >  32918 [SYN, ACK] Seq=1019535162 Ack=2207732127 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"7247","4224.687674","79.37.53.67","203.174.5.11","TCP","62","32149  >  21 [SYN] Seq=2223540247 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"7248","4224.688406","203.174.5.11","79.37.53.67","TCP","58","21  >  32149 [SYN, ACK] Seq=1931136000 Ack=2223540248 Win=32768 Len=0 MSS=1460"
"7409","4284.382111","198.132.228.204","128.3.28.48","TCP","62","4348  >  21 [SYN] Seq=4012548799 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"7410","4284.382305","128.3.28.48","198.132.228.204","TCP","62","21  >  4348 [SYN, ACK] Seq=4028597876 Ack=4012548800 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"7533","4350.421172","198.132.228.204","128.3.28.48","TCP","62","4369  >  21 [SYN] Seq=4029663237 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"7636","4401.873731","157.231.148.18","131.243.2.12","TCP","62","1678  >  21 [SYN] Seq=2738632225 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"7637","4401.873972","131.243.2.12","157.231.148.18","TCP","62","21  >  1678 [SYN, ACK] Seq=1056021009 Ack=2738632226 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"7641","4402.134412","131.243.2.12","157.231.148.18","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"7643","4402.474654","157.231.148.18","131.243.2.12","FTP","70","Request: USER anonymous"
"8702","4530.132954","198.132.228.204","128.3.28.48","TCP","62","4422  >  21 [SYN] Seq=4076406588 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"8703","4530.133195","128.3.28.48","198.132.228.204","TCP","62","21  >  4422 [SYN, ACK] Seq=4291927839 Ack=4076406589 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"8779","4538.515883","107.34.21.92","131.243.2.12","TCP","62","4303  >  21 [SYN] Seq=2507109066 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"8780","4538.516148","131.243.2.12","107.34.21.92","TCP","62","21  >  4303 [SYN, ACK] Seq=1082126495 Ack=2507109067 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"8783","4538.733085","131.243.2.12","107.34.21.92","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"8784","4538.913250","107.34.21.92","131.243.2.12","FTP","70","Request: USER anonymous"
"8876","4549.617306","62.87.148.206","131.243.1.10","TCP","62","54275  >  21 [SYN] Seq=2128362562 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"8877","4549.617847","131.243.1.10","62.87.148.206","TCP","58","21  >  54275 [SYN, ACK] Seq=268648899 Ack=2128362563 Win=17520 Len=0 MSS=1460"
"9392","4582.124138","198.132.228.204","128.3.28.48","TCP","62","4437  >  21 [SYN] Seq=4089852842 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"9549","4598.656783","79.37.53.67","131.243.2.12","TCP","62","36123  >  21 [SYN] Seq=2445074661 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"9832","4619.391378","79.37.53.67","203.174.5.11","TCP","62","35622  >  21 [SYN] Seq=2460906480 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"9983","4628.569005","198.132.228.204","128.3.28.48","TCP","62","4454  >  21 [SYN] Seq=4101987745 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"10663","4693.727289","198.132.228.204","128.3.28.48","TCP","62","4472  >  21 [SYN] Seq=4118878897 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"11176","4745.233298","198.132.228.204","128.3.28.48","TCP","62","4489  >  21 [SYN] Seq=4132269490 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"11626","4791.808463","198.132.228.204","128.3.28.48","TCP","62","4507  >  21 [SYN] Seq=4144480647 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"11627","4791.808715","128.3.28.48","198.132.228.204","TCP","62","21  >  4507 [SYN, ACK] Seq=278574932 Ack=4144480648 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"12126","4849.778471","198.132.228.204","128.3.28.48","TCP","62","4525  >  21 [SYN] Seq=4159809962 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"12144","4851.342717","83.27.116.42","131.243.1.10","TCP","62","34142  >  21 [SYN] Seq=3065272175 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"12145","4851.343377","131.243.1.10","83.27.116.42","TCP","58","21  >  34142 [SYN, ACK] Seq=682238261 Ack=3065272176 Win=17520 Len=0 MSS=1460"
"12152","4851.643696","131.243.1.10","83.27.116.42","FTP","60","Response: 220-"
"12185","4851.945300","83.27.116.42","131.243.1.10","FTP","70","Request: USER anonymous"
"12613","4897.092574","198.132.228.204","128.3.28.48","TCP","62","4542  >  21 [SYN] Seq=4172129352 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"13023","4944.342566","198.132.228.204","128.3.28.48","TCP","62","4556  >  21 [SYN] Seq=4184427903 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"13353","4984.733266","79.37.53.67","131.243.2.12","TCP","62","34734  >  21 [SYN] Seq=2679727952 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"13549","5002.359996","198.132.228.204","128.3.28.48","TCP","62","4576  >  21 [SYN] Seq=4199567222 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"13582","5007.168338","79.37.53.67","203.174.5.11","TCP","62","34960  >  21 [SYN] Seq=2695510318 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"13747","5063.649256","198.132.228.204","128.3.28.48","TCP","62","4594  >  21 [SYN] Seq=4215520590 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"13844","5112.296410","198.132.228.204","128.3.28.48","TCP","62","4612  >  21 [SYN] Seq=4228120297 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"13847","5112.296682","128.3.28.48","198.132.228.204","TCP","62","21  >  4612 [SYN, ACK] Seq=615343970 Ack=4228120298 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"13940","5156.993451","198.132.228.204","128.3.28.48","TCP","62","4626  >  21 [SYN] Seq=4239995086 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"14095","5247.501404","255.143.100.71","131.243.1.10","TCP","62","2517  >  21 [SYN] Seq=3794639057 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"14096","5247.501936","131.243.1.10","255.143.100.71","TCP","58","21  >  2517 [SYN, ACK] Seq=1595103434 Ack=3794639058 Win=17520 Len=0 MSS=1460"
"14106","5251.304996","131.243.1.10","255.143.100.71","FTP","60","Response: 220-"
"14139","5252.936254","255.143.100.71","131.243.1.10","FTP","70","Request: USER anonymous"
"14178","5262.699430","198.132.228.204","128.3.28.48","TCP","62","4658  >  21 [SYN] Seq=4267322113 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"14183","5263.958543","255.143.100.71","131.243.1.10","TCP","62","2519  >  21 [SYN] Seq=3798838073 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"14336","5307.396264","198.132.228.204","128.3.28.48","TCP","62","4675  >  21 [SYN] Seq=4278983262 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"14433","5355.091307","198.132.228.204","128.3.28.48","TCP","62","4690  >  21 [SYN] Seq=4291365193 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"14453","5366.019371","177.81.214.10","203.174.5.11","TCP","74","1249  >  21 [SYN] Seq=3263617581 Win=32568 Len=0 MSS=472 SACK_PERM=1 TSval=111777887 TSecr=0 WS=1"
"14454","5366.020205","203.174.5.11","177.81.214.10","TCP","58","21  >  1249 [SYN, ACK] Seq=1950656000 Ack=3263617582 Win=32768 Len=0 MSS=1460"
"14462","5369.553662","203.174.5.11","177.81.214.10","FTP","135","Response: 220 <domain> FTP server (Version 1.7.212.5 Wed May 30 12:19:42 GMT 2001) ready."
"14464","5369.788776","177.81.214.10","203.174.5.11","FTP","70","Request: USER anonymous"
"14495","5378.008254","116.177.87.124","131.243.1.10","TCP","74","3150  >  21 [SYN] Seq=3279849938 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=124561754 TSecr=0 WS=1"
"14496","5378.008791","131.243.1.10","116.177.87.124","TCP","58","21  >  3150 [SYN, ACK] Seq=730001760 Ack=3279849939 Win=17520 Len=0 MSS=1460"
"14498","5378.177323","131.243.1.10","116.177.87.124","FTP","60","Response: 220-"
"14530","5378.357047","116.177.87.124","131.243.1.10","FTP","70","Request: USER anonymous"
"14571","5381.020838","79.37.53.67","131.243.2.12","TCP","62","34788  >  21 [SYN] Seq=2917251873 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"14627","5390.585196","177.81.214.10","203.174.5.11","TCP","74","1252  >  21 [SYN] Seq=3299391499 Win=32568 Len=0 MSS=472 SACK_PERM=1 TSval=111780346 TSecr=0 WS=1"
"14687","5400.306989","198.132.228.204","128.3.28.48","TCP","62","4709  >  21 [SYN] Seq=8301707 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"14688","5400.307177","128.3.28.48","198.132.228.204","TCP","62","21  >  4709 [SYN, ACK] Seq=920194897 Ack=8301708 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"14700","5406.880544","79.37.53.67","203.174.5.11","TCP","62","33817  >  21 [SYN] Seq=2934395293 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"14701","5406.881477","203.174.5.11","79.37.53.67","TCP","58","21  >  33817 [SYN, ACK] Seq=1951040000 Ack=2934395294 Win=32768 Len=0 MSS=1460"
"14772","5414.554240","177.81.214.10","203.174.5.11","TCP","74","1261  >  21 [SYN] Seq=3322661635 Win=32568 Len=0 MSS=472 SACK_PERM=1 TSval=111782743 TSecr=0 WS=1"
"14839","5422.987213","38.5.158.54","131.243.2.12","TCP","62","2520  >  21 [SYN] Seq=2167604509 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"14840","5422.987474","131.243.2.12","38.5.158.54","TCP","62","21  >  2520 [SYN, ACK] Seq=1234184196 Ack=2167604510 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"14842","5423.200137","131.243.2.12","38.5.158.54","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"14843","5423.385558","38.5.158.54","131.243.2.12","FTP","70","Request: USER anonymous"
"14899","5439.179780","177.81.214.10","203.174.5.11","TCP","74","1265  >  21 [SYN] Seq=3349038134 Win=32568 Len=0 MSS=472 SACK_PERM=1 TSval=111785206 TSecr=0 WS=1"
"14959","5449.595052","198.132.228.204","128.3.28.48","TCP","62","4724  >  21 [SYN] Seq=21209077 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"15015","5472.961162","177.81.214.10","203.174.5.11","TCP","74","1267  >  21 [SYN] Seq=3376511373 Win=32568 Len=0 MSS=472 SACK_PERM=1 TSval=111788587 TSecr=0 WS=1"
"15157","5517.072413","83.27.116.42","131.243.1.10","TCP","62","34474  >  21 [SYN] Seq=3229779826 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"15258","5537.420617","12.47.80.49","131.243.1.10","TCP","74","2074  >  21 [SYN] Seq=1799203319 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=986718068 TSecr=0 WS=1"
"15259","5537.421086","131.243.1.10","12.47.80.49","TCP","58","21  >  2074 [SYN, ACK] Seq=569544802 Ack=1799203320 Win=17520 Len=0 MSS=1460"
"15264","5538.136599","131.243.1.10","12.47.80.49","FTP","60","Response: 220-"
"15294","5538.863263","12.47.80.49","131.243.1.10","FTP","70","Request: USER anonymous"
"15450","5592.762716","83.27.116.42","131.243.1.10","TCP","62","34505  >  21 [SYN] Seq=3248263161 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"15525","5600.264742","198.132.228.204","128.3.28.48","TCP","62","4769  >  21 [SYN] Seq=60210681 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"15536","5602.819449","177.81.214.10","203.174.5.11","TCP","74","1317  >  21 [SYN] Seq=3500589179 Win=32568 Len=0 MSS=472 SACK_PERM=1 TSval=111801578 TSecr=0 WS=1"
"15537","5602.820421","203.174.5.11","177.81.214.10","TCP","58","21  >  1317 [SYN, ACK] Seq=1952512000 Ack=3500589180 Win=32768 Len=0 MSS=1460"
"15573","5607.814488","177.81.214.10","203.174.5.11","TCP","74","1319  >  21 [SYN] Seq=3516679302 Win=32568 Len=0 MSS=472 SACK_PERM=1 TSval=111802078 TSecr=0 WS=1"
"15763","5678.323529","82.143.24.12","131.243.2.12","TCP","62","5202  >  21 [SYN] Seq=765372577 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"15764","5678.323804","131.243.2.12","82.143.24.12","TCP","62","21  >  5202 [SYN, ACK] Seq=1270465414 Ack=765372578 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"16032","5769.897202","79.37.53.67","131.243.2.12","TCP","62","34972  >  21 [SYN] Seq=3153131773 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"16098","5791.688982","79.37.53.67","203.174.5.11","TCP","62","35950  >  21 [SYN] Seq=3169296996 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"16323","6070.284673","97.0.158.29","131.243.1.10","TCP","74","47802  >  21 [SYN] Seq=4013815541 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=433865417 TSecr=0 WS=1"
"16324","6070.285291","131.243.1.10","97.0.158.29","TCP","58","21  >  47802 [SYN, ACK] Seq=1996977709 Ack=4013815542 Win=17520 Len=0 MSS=1460"
"16326","6070.376411","131.243.1.10","97.0.158.29","FTP","60","Response: 220-"
"16357","6070.477563","97.0.158.29","131.243.1.10","FTP","70","Request: USER anonymous"
"16390","6072.728764","198.132.228.204","128.3.28.48","TCP","62","4924  >  21 [SYN] Seq=182922300 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"16391","6072.729003","128.3.28.48","198.132.228.204","TCP","62","21  >  4924 [SYN, ACK] Seq=1623918956 Ack=182922301 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"16413","6125.365854","198.132.228.204","128.3.28.48","TCP","62","4945  >  21 [SYN] Seq=196549314 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"16418","6147.605217","79.37.53.67","131.243.2.12","TCP","62","33038  >  21 [SYN] Seq=3386397756 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"16493","6176.378088","79.37.53.67","203.174.5.11","TCP","62","35659  >  21 [SYN] Seq=3403515769 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"16600","6195.137610","198.132.228.204","128.3.28.48","TCP","62","4970  >  21 [SYN] Seq=214794575 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"16622","6253.894571","107.34.21.92","131.243.2.12","TCP","62","2931  >  21 [SYN] Seq=2938834729 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"16623","6253.894898","131.243.2.12","107.34.21.92","TCP","62","21  >  2931 [SYN, ACK] Seq=1367927433 Ack=2938834730 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"16639","6255.715354","198.132.228.204","128.3.28.48","TCP","62","4993  >  21 [SYN] Seq=230459368 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"16787","6335.748792","198.132.228.204","128.3.28.48","TCP","62","3021  >  21 [SYN] Seq=251472240 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"16788","6335.748992","128.3.28.48","198.132.228.204","TCP","62","21  >  3021 [SYN, ACK] Seq=1897475599 Ack=251472241 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"16896","6386.681823","198.132.228.204","128.3.28.48","TCP","62","3041  >  21 [SYN] Seq=264931460 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"17023","6449.344560","198.132.228.204","128.3.28.48","TCP","62","3064  >  21 [SYN] Seq=281347103 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"17118","6499.390207","198.132.228.204","128.3.28.48","TCP","62","3084  >  21 [SYN] Seq=294448635 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"17183","6535.769873","79.37.53.67","131.243.2.12","TCP","62","35579  >  21 [SYN] Seq=3621623854 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"17277","6561.738226","79.37.53.67","203.174.5.11","TCP","62","31225  >  21 [SYN] Seq=3638470461 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"17278","6561.739021","203.174.5.11","79.37.53.67","TCP","58","21  >  31225 [SYN, ACK] Seq=1954560000 Ack=3638470462 Win=32768 Len=0 MSS=1460"
"17371","6575.592343","198.132.228.204","128.3.28.48","TCP","62","3111  >  21 [SYN] Seq=314337280 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"17372","6575.592521","128.3.28.48","198.132.228.204","TCP","62","21  >  3111 [SYN, ACK] Seq=2160427066 Ack=314337281 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"17477","6629.875005","198.132.228.204","128.3.28.48","TCP","62","3131  >  21 [SYN] Seq=328760313 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"17582","6681.033275","198.132.228.204","128.3.28.48","TCP","62","3149  >  21 [SYN] Seq=342137945 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"17677","6729.492390","198.132.228.204","128.3.28.48","TCP","62","3166  >  21 [SYN] Seq=354871435 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"17747","6767.292469","9.134.163.63","131.243.1.10","TCP","62","2295  >  21 [SYN] Seq=967493357 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"17748","6767.293347","131.243.1.10","9.134.163.63","TCP","58","21  >  2295 [SYN, ACK] Seq=2066561952 Ack=967493358 Win=17520 Len=0 MSS=1460"
"17752","6767.649034","131.243.1.10","9.134.163.63","FTP","60","Response: 220-"
"17784","6768.000936","9.134.163.63","131.243.1.10","FTP","70","Request: USER anonymous"
"17832","6778.793654","198.132.228.204","128.3.28.48","TCP","62","3184  >  21 [SYN] Seq=367667892 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"17927","6827.473387","198.132.228.204","128.3.28.48","TCP","62","3200  >  21 [SYN] Seq=380318089 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"17928","6827.473677","128.3.28.48","198.132.228.204","TCP","62","21  >  3200 [SYN, ACK] Seq=2422625577 Ack=380318090 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"18028","6877.400946","198.132.228.204","128.3.28.48","TCP","62","3219  >  21 [SYN] Seq=393540417 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"18138","6932.021800","198.132.228.204","128.3.28.48","TCP","62","3240  >  21 [SYN] Seq=407930940 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"18170","6951.420481","165.196.252.224","131.243.1.10","TCP","62","1096  >  21 [SYN] Seq=18435518 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"18171","6951.420482","165.196.252.224","131.243.1.10","TCP","62","1097  >  21 [SYN] Seq=18435519 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"18172","6951.421071","131.243.1.10","165.196.252.224","TCP","58","21  >  1096 [SYN, ACK] Seq=2528053753 Ack=18435519 Win=16616 Len=0 MSS=1460"
"18177","6951.796686","131.243.1.10","165.196.252.224","FTP","60","Response: 220-"
"18221","6951.931751","79.37.53.67","131.243.2.12","TCP","62","35045  >  21 [SYN] Seq=3862700981 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"18246","6953.758046","165.196.252.224","131.243.1.10","FTP","70","Request: USER anonymous"
"18483","6973.999973","79.37.53.67","203.174.5.11","TCP","62","35130  >  21 [SYN] Seq=3878513558 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"18610","6986.458752","198.132.228.204","128.3.28.48","TCP","62","3263  >  21 [SYN] Seq=422088534 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"18692","7027.890407","165.196.252.224","131.243.1.10","TCP","62","1104  >  21 [SYN] Seq=18512014 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"18693","7027.890960","131.243.1.10","165.196.252.224","TCP","58","21  >  1104 [SYN, ACK] Seq=802579583 Ack=18512015 Win=16616 Len=0 MSS=1460"
"18777","7046.716710","198.132.228.204","128.3.28.48","TCP","62","3281  >  21 [SYN] Seq=437847319 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"18883","7101.658326","198.132.228.204","128.3.28.48","TCP","62","3305  >  21 [SYN] Seq=452421282 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"18884","7101.658552","128.3.28.48","198.132.228.204","TCP","62","21  >  3305 [SYN, ACK] Seq=2722543187 Ack=452421283 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"18996","7160.695170","198.132.228.204","128.3.28.48","TCP","62","3323  >  21 [SYN] Seq=467778979 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"19096","7209.998085","198.132.228.204","128.3.28.48","TCP","62","3342  >  21 [SYN] Seq=480716501 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"19146","7241.942385","165.196.252.224","131.243.1.10","TCP","62","1124  >  21 [SYN] Seq=18726074 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"19252","7263.046711","198.132.228.204","128.3.28.48","TCP","62","3358  >  21 [SYN] Seq=494626268 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"19428","7318.379739","198.132.228.204","128.3.28.48","TCP","62","3381  >  21 [SYN] Seq=509104129 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"19529","7345.381980","79.37.53.67","131.243.2.12","TCP","62","36061  >  21 [SYN] Seq=4099139647 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"19644","7367.150694","79.37.53.67","203.174.5.11","TCP","62","35372  >  21 [SYN] Seq=4115290049 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"19657","7368.523223","165.196.252.224","131.243.1.10","TCP","62","1128  >  21 [SYN] Seq=18852667 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"19709","7372.770901","198.132.228.204","128.3.28.48","TCP","62","3400  >  21 [SYN] Seq=523419513 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"19710","7372.771205","128.3.28.48","198.132.228.204","TCP","62","21  >  3400 [SYN, ACK] Seq=3026755008 Ack=523419514 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"19733","7376.653200","131.201.66.31","131.243.2.12","TCP","62","4702  >  21 [SYN] Seq=894671545 Win=35100 Len=0 MSS=1460 SACK_PERM=1"
"19734","7376.653487","131.243.2.12","131.201.66.31","TCP","62","21  >  4702 [SYN, ACK] Seq=1564426488 Ack=894671546 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"19740","7377.263672","131.243.2.12","131.201.66.31","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"19743","7377.480068","131.201.66.31","131.243.2.12","FTP","70","Request: USER anonymous"
"20080","7448.345817","198.132.228.204","128.3.28.48","TCP","62","3427  >  21 [SYN] Seq=543181125 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
