"No.","Time","Source","Destination","Protocol","Length","Info"
"6772","3120.368451","203.174.5.11","217.148.52.180","FTP","135","Response: 220 <domain> FTP server (Version 1.7.212.5 Wed May 30 12:19:42 GMT 2001) ready."
"6778","3120.558400","217.148.52.180","203.174.5.11","FTP","70","Request: USER anonymous"
"6798","3121.524539","171.142.200.244","131.243.1.10","TCP","74","33013  >  21 [SYN] Seq=317341198 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=1202392 TSecr=0 WS=1"
"6936","3145.391734","43.27.105.111","128.3.28.48","TCP","62","17134  >  21 [SYN] Seq=3233997189 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"6937","3145.392070","128.3.28.48","43.27.105.111","TCP","62","21  >  17134 [SYN, ACK] Seq=2161586593 Ack=3233997190 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"7031","3176.103590","128.3.28.48","43.27.105.111","FTP","108","Response: 220 <domain> FTP server (Version wu-2.6.1-20) ready."
"7036","3176.808319","43.27.105.111","128.3.28.48","FTP","70","Request: USER anonymous"
"7121","3196.028452","43.27.105.111","128.3.28.48","TCP","62","18263  >  21 [SYN] Seq=3252580769 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"7122","3196.028644","128.3.28.48","43.27.105.111","TCP","62","21  >  18263 [SYN, ACK] Seq=2221108319 Ack=3252580770 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"7365","3267.260079","43.27.105.111","128.3.28.48","TCP","62","19695  >  21 [SYN] Seq=3298967184 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"7366","3267.260269","128.3.28.48","43.27.105.111","TCP","62","21  >  19695 [SYN, ACK] Seq=2298563529 Ack=3298967185 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"7479","3306.364903","192.232.226.84","131.243.1.10","TCP","74","33728  >  21 [SYN] Seq=499649924 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=10497202 TSecr=0 WS=1"
"7480","3306.365402","131.243.1.10","192.232.226.84","TCP","58","21  >  33728 [SYN, ACK] Seq=3845919655 Ack=499649925 Win=17520 Len=0 MSS=1460"
"7482","3306.495352","131.243.1.10","192.232.226.84","FTP","60","Response: 220-"
"7512","3306.672925","192.232.226.84","131.243.1.10","FTP","70","Request: USER anonymous"
"7628","3351.966009","120.151.219.31","131.243.1.10","TCP","62","50236  >  21 [SYN] Seq=3093969718 Win=64240 Len=0 MSS=1380 SACK_PERM=1"
"7629","3351.966759","131.243.1.10","120.151.219.31","TCP","58","21  >  50236 [SYN, ACK] Seq=286736227 Ack=3093969719 Win=16560 Len=0 MSS=1460"
"7631","3352.209112","131.243.1.10","120.151.219.31","FTP","60","Response: 220-"
"7661","3352.456393","120.151.219.31","131.243.1.10","FTP","70","Request: USER anonymous"
"7921","3457.816513","69.157.45.176","203.174.5.11","TCP","62","1044  >  21 [SYN] Seq=3005183275 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"7922","3457.817365","203.174.5.11","69.157.45.176","TCP","58","21  >  1044 [SYN, ACK] Seq=616512000 Ack=3005183276 Win=32768 Len=0 MSS=1460"
"7924","3458.123427","203.174.5.11","69.157.45.176","FTP","135","Response: 220 <domain> FTP server (Version 1.7.212.5 Wed May 30 12:19:42 GMT 2001) ready."
"7925","3458.305122","69.157.45.176","203.174.5.11","FTP","70","Request: USER anonymous"
"8020","3512.481932","84.68.192.198","131.243.1.10","TCP","74","1594  >  21 [SYN] Seq=3117017266 Win=57344 Len=0 MSS=1380 WS=1 TSval=1219411870 TSecr=0"
"8021","3512.482576","131.243.1.10","84.68.192.198","TCP","58","21  >  1594 [SYN, ACK] Seq=2371308538 Ack=3117017267 Win=16560 Len=0 MSS=1460"
"8024","3512.661897","131.243.1.10","84.68.192.198","FTP","60","Response: 220-"
"8054","3512.852521","84.68.192.198","131.243.1.10","FTP","70","Request: USER anonymous"
"8199","3555.603779","18.23.245.184","131.243.1.10","TCP","62","1915  >  21 [SYN] Seq=1898881 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"8200","3555.604401","131.243.1.10","18.23.245.184","TCP","58","21  >  1915 [SYN, ACK] Seq=1163261937 Ack=1898882 Win=16616 Len=0 MSS=1460"
"8210","3558.973812","131.243.1.10","18.23.245.184","FTP","60","Response: 220-"
"8243","3565.644954","18.23.245.184","131.243.1.10","FTP","70","Request: USER anonymous"
"8261","3574.253778","129.80.74.185","131.243.1.10","TCP","62","19542  >  21 [SYN] Seq=19508663 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"8262","3574.254441","131.243.1.10","129.80.74.185","TCP","58","21  >  19542 [SYN, ACK] Seq=3410837018 Ack=19508664 Win=17520 Len=0 MSS=1460"
"8269","3575.220283","192.232.226.84","131.243.1.10","TCP","74","33739  >  21 [SYN] Seq=770075469 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=10524088 TSecr=0 WS=1"
"8321","3576.334000","131.243.1.10","129.80.74.185","FTP","60","Response: 220-"
"8384","3584.744111","129.80.74.185","131.243.1.10","FTP","70","Request: USER anonymous"
"8387","3585.675122","129.80.74.185","131.243.1.10","TCP","62","19546  >  21 [SYN] Seq=19520079 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"8598","3664.623256","18.23.245.184","131.243.1.10","TCP","62","2004  >  21 [SYN] Seq=2010473 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"8599","3664.623719","131.243.1.10","18.23.245.184","TCP","58","21  >  2004 [SYN, ACK] Seq=582140518 Ack=2010474 Win=16616 Len=0 MSS=1460"
"8788","3736.490808","132.239.174.251","131.243.1.10","TCP","62","35056  >  21 [SYN] Seq=2671301654 Win=16384 Len=0 MSS=1436 SACK_PERM=1"
"8789","3736.491333","131.243.1.10","132.239.174.251","TCP","58","21  >  35056 [SYN, ACK] Seq=1088897551 Ack=2671301655 Win=17232 Len=0 MSS=1460"
"8791","3737.684176","131.243.1.10","132.239.174.251","FTP","60","Response: 220-"
"8821","3740.230585","132.239.174.251","131.243.1.10","FTP","70","Request: USER anonymous"
"8847","3910.686665","239.248.79.130","131.243.1.10","TCP","74","2794  >  21 [SYN] Seq=959109208 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=167544579 TSecr=0 WS=1"
"8848","3910.687161","131.243.1.10","239.248.79.130","TCP","58","21  >  2794 [SYN, ACK] Seq=145574164 Ack=959109209 Win=17520 Len=0 MSS=1460"
"8850","3910.987645","131.243.1.10","239.248.79.130","FTP","60","Response: 220-"
"8880","3911.406738","239.248.79.130","131.243.1.10","FTP","70","Request: USER anonymous"
"8924","3915.623815","37.113.117.74","131.243.1.10","TCP","74","53763  >  21 [SYN] Seq=1364227951 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=329631335 TSecr=0 WS=1"
"8925","3915.624415","131.243.1.10","37.113.117.74","TCP","58","21  >  53763 [SYN, ACK] Seq=2034695565 Ack=1364227952 Win=17520 Len=0 MSS=1460"
"8928","3915.828231","37.113.117.74","131.243.1.10","FTP","142","Request: USER anonymous"
"8930","3915.835542","131.243.1.10","37.113.117.74","FTP","60","Response: 220-"
"8976","3920.707365","37.113.117.74","131.243.1.10","TCP","74","53773  >  21 [SYN] Seq=1369968116 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=329631843 TSecr=0 WS=1"
"9008","3921.120841","91.198.76.64","131.243.1.10","TCP","74","61446  >  21 [SYN] Seq=1093397123 Win=5840 Len=0 MSS=1414 SACK_PERM=1 TSval=17051919 TSecr=0 WS=1"
"9127","4045.565058","143.248.150.114","131.243.1.10","TCP","62","1201  >  21 [SYN] Seq=1532177 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"9128","4045.565691","131.243.1.10","143.248.150.114","TCP","58","21  >  1201 [SYN, ACK] Seq=4046295192 Ack=1532178 Win=16616 Len=0 MSS=1460"
"9130","4045.924754","131.243.1.10","143.248.150.114","FTP","60","Response: 220-"
"9154","4046.684877","143.248.150.114","131.243.1.10","FTP","70","Request: USER anonymous"
"9188","4071.885221","143.248.150.114","131.243.1.10","TCP","62","1203  >  21 [SYN] Seq=1558509 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"9241","4196.699256","184.177.31.177","131.243.1.10","TCP","66","1084  >  21 [SYN] Seq=1162727178 Win=10728 Len=0 MSS=1418 WS=4 SACK_PERM=1"
"9242","4196.699824","131.243.1.10","184.177.31.177","TCP","58","21  >  1084 [SYN, ACK] Seq=1697468048 Ack=1162727179 Win=17016 Len=0 MSS=1460"
"9244","4196.890055","131.243.1.10","184.177.31.177","FTP","60","Response: 220-"
"9274","4197.289252","184.177.31.177","131.243.1.10","FTP","70","Request: USER anonymous"
"9309","4292.193466","18.23.245.184","131.243.1.10","TCP","62","2474  >  21 [SYN] Seq=2623850 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"9310","4292.194227","131.243.1.10","18.23.245.184","TCP","58","21  >  2474 [SYN, ACK] Seq=3874567521 Ack=2623851 Win=16616 Len=0 MSS=1460"
"9342","4300.404438","18.23.245.184","131.243.1.10","TCP","62","2489  >  21 [SYN] Seq=2642478 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"9417","4335.547285","192.232.226.84","131.243.1.10","TCP","74","33751  >  21 [SYN] Seq=1588560555 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=10600121 TSecr=0 WS=1"
"9552","4482.215731","193.248.9.31","131.243.1.10","TCP","74","33094  >  21 [SYN] Seq=1738534005 Win=5840 Len=0 MSS=1452 SACK_PERM=1 TSval=198976 TSecr=0 WS=1"
"9553","4482.216225","131.243.1.10","193.248.9.31","TCP","58","21  >  33094 [SYN, ACK] Seq=907419649 Ack=1738534006 Win=17424 Len=0 MSS=1460"
"9555","4482.448322","131.243.1.10","193.248.9.31","FTP","60","Response: 220-"
"9585","4482.834310","193.248.9.31","131.243.1.10","FTP","70","Request: USER anonymous"
"9631","4692.911158","116.177.87.124","131.243.1.10","TCP","74","2785  >  21 [SYN] Seq=1963533716 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=185039815 TSecr=0 WS=1"
"9632","4692.911935","131.243.1.10","116.177.87.124","TCP","58","21  >  2785 [SYN, ACK] Seq=900011732 Ack=1963533717 Win=17520 Len=0 MSS=1460"
"9634","4693.080418","131.243.1.10","116.177.87.124","FTP","60","Response: 220-"
"9664","4693.263231","116.177.87.124","131.243.1.10","FTP","70","Request: USER anonymous"
"9700","4803.332740","213.17.189.200","131.243.1.10","TCP","74","46205  >  21 [SYN] Seq=2063954069 Win=5840 Len=0 MSS=1460 TSval=24083687 TSecr=0 WS=1"
"9701","4803.333439","131.243.1.10","213.17.189.200","TCP","58","21  >  46205 [SYN, ACK] Seq=363818444 Ack=2063954070 Win=17520 Len=0 MSS=1460"
"9703","4803.567990","131.243.1.10","213.17.189.200","FTP","60","Response: 220-"
"9733","4803.810178","213.17.189.200","131.243.1.10","FTP","70","Request: USER anonymous"
"9760","4850.998704","76.62.141.80","131.243.1.10","TCP","74","37885  >  21 [SYN] Seq=2267672001 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=323151191 TSecr=0 WS=1"
"9761","4850.999372","131.243.1.10","76.62.141.80","TCP","58","21  >  37885 [SYN, ACK] Seq=193793049 Ack=2267672002 Win=17520 Len=0 MSS=1460"
"9763","4851.544922","131.243.1.10","76.62.141.80","FTP","60","Response: 220-"
"9793","4855.112593","76.62.141.80","131.243.1.10","FTP","70","Request: USER anonymous"
"9796","4855.499439","157.215.230.139","131.243.1.10","TCP","58","21986  >  21 [SYN] Seq=1927027190 Win=6144 Len=0 MSS=1368"
"9797","4855.499920","131.243.1.10","157.215.230.139","TCP","58","21  >  21986 [SYN, ACK] Seq=1181394413 Ack=1927027191 Win=16416 Len=0 MSS=1460"
"9803","4855.958332","131.243.1.10","157.215.230.139","FTP","60","Response: 220-"
"9845","4858.379430","157.215.230.139","131.243.1.10","FTP","70","Request: USER anonymous"
"9880","4941.297082","76.62.141.80","131.243.1.10","TCP","74","38041  >  21 [SYN] Seq=2359617895 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=323160221 TSecr=0 WS=1"
"9881","4941.297920","131.243.1.10","76.62.141.80","TCP","58","21  >  38041 [SYN, ACK] Seq=1941765362 Ack=2359617896 Win=17520 Len=0 MSS=1460"
"9941","5000.296549","76.62.141.80","131.243.1.10","TCP","74","38141  >  21 [SYN] Seq=2428491720 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=323166122 TSecr=0 WS=1"
"9997","5006.103863","203.139.202.26","131.243.2.12","TCP","58","55549  >  21 [SYN] Seq=1423724933 Win=16384 Len=0 MSS=1460"
"9998","5006.104142","131.243.2.12","203.139.202.26","TCP","58","21  >  55549 [SYN, ACK] Seq=503301304 Ack=1423724934 Win=64240 Len=0 MSS=1460"
"10001","5012.025467","131.243.2.12","203.139.202.26","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"10002","5012.683104","203.139.202.26","131.243.2.12","FTP","70","Request: USER anonymous"
"10028","5021.967173","254.213.124.61","131.243.2.12","TCP","62","1200  >  21 [SYN] Seq=4805563 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"10029","5021.967427","131.243.2.12","254.213.124.61","TCP","62","21  >  1200 [SYN, ACK] Seq=505633082 Ack=4805564 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"10038","5026.936799","131.213.89.179","131.243.1.10","TCP","58","3866  >  21 [SYN] Seq=443754931 Win=8192 Len=0 MSS=1460"
"10039","5026.937309","131.243.1.10","131.213.89.179","TCP","58","21  >  3866 [SYN, ACK] Seq=526115875 Ack=443754932 Win=17520 Len=0 MSS=1460"
"10041","5027.115258","131.243.1.10","131.213.89.179","FTP","60","Response: 220-"
"10071","5027.307538","131.213.89.179","131.243.1.10","FTP","70","Request: USER anonymous"
"10086","5028.181551","76.62.141.80","131.243.1.10","TCP","74","38191  >  21 [SYN] Seq=2461311091 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=323168910 TSecr=0 WS=1"
"10088","5028.205486","131.243.2.12","254.213.124.61","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"10132","5029.131730","254.213.124.61","131.243.2.12","FTP","70","Request: USER anonymous"
"10185","5154.301811","152.172.117.61","131.243.1.10","TCP","62","1926  >  21 [SYN] Seq=3292358249 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"10186","5154.302235","131.243.1.10","152.172.117.61","TCP","58","21  >  1926 [SYN, ACK] Seq=4228911422 Ack=3292358250 Win=17520 Len=0 MSS=1460"
"10187","5154.344280","152.172.117.61","131.243.1.10","TCP","62","1923  >  21 [SYN] Seq=3292148777 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"10190","5155.212759","131.243.1.10","152.172.117.61","FTP","60","Response: 220-"
"10271","5169.632792","152.172.117.61","131.243.1.10","FTP","70","Request: USER anonymous"
"10304","5205.136336","173.218.67.133","131.243.1.10","TCP","74","33311  >  21 [SYN] Seq=2498043033 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=42472 TSecr=0 WS=1"
"10305","5205.136842","131.243.1.10","173.218.67.133","TCP","58","21  >  33311 [SYN, ACK] Seq=1024496820 Ack=2498043034 Win=17520 Len=0 MSS=1460"
"10307","5205.254314","131.243.1.10","173.218.67.133","FTP","60","Response: 220-"
"10337","5205.534408","173.218.67.133","131.243.1.10","FTP","70","Request: USER anonymous"
"10367","5410.902990","97.0.158.29","131.243.1.10","TCP","74","46189  >  21 [SYN] Seq=2703202794 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=494332448 TSecr=0 WS=1"
"10368","5410.903555","131.243.1.10","97.0.158.29","TCP","58","21  >  46189 [SYN, ACK] Seq=4236532844 Ack=2703202795 Win=17520 Len=0 MSS=1460"
"10370","5410.994076","131.243.1.10","97.0.158.29","FTP","60","Response: 220-"
"10400","5411.098813","97.0.158.29","131.243.1.10","FTP","70","Request: USER anonymous"
"10437","5612.490809","161.206.176.161","131.243.1.10","TCP","62","2726  >  21 [SYN] Seq=3530878059 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"10438","5612.491253","131.243.1.10","161.206.176.161","TCP","58","21  >  2726 [SYN, ACK] Seq=1634527201 Ack=3530878060 Win=17520 Len=0 MSS=1460"
"10440","5612.720764","131.243.1.10","161.206.176.161","FTP","60","Response: 220-"
"10470","5613.023230","161.206.176.161","131.243.1.10","FTP","70","Request: USER anonymous"
"10502","5683.632795","21.97.107.165","131.243.1.10","TCP","62","60804  >  21 [SYN] Seq=2816766624 Win=64240 Len=0 MSS=1380 SACK_PERM=1"
"10503","5683.633373","131.243.1.10","21.97.107.165","TCP","58","21  >  60804 [SYN, ACK] Seq=3500936126 Ack=2816766625 Win=16560 Len=0 MSS=1460"
"10505","5683.876127","131.243.1.10","21.97.107.165","FTP","60","Response: 220-"
"10535","5684.129355","21.97.107.165","131.243.1.10","FTP","70","Request: USER anonymous"
"10562","5701.622984","21.97.107.165","131.243.1.10","TCP","62","60835  >  21 [SYN] Seq=3760902752 Win=64240 Len=0 MSS=1380 SACK_PERM=1"
"10624","5872.816503","212.7.211.138","131.243.1.10","TCP","62","2110  >  21 [SYN] Seq=4096161 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"10625","5872.817193","131.243.1.10","212.7.211.138","TCP","58","21  >  2110 [SYN, ACK] Seq=557305894 Ack=4096162 Win=17520 Len=0 MSS=1460"
"10627","5873.043622","131.243.1.10","212.7.211.138","FTP","60","Response: 220-"
"10657","5873.485482","212.7.211.138","131.243.1.10","FTP","70","Request: USER anonymous"
"10673","5874.806743","212.7.211.138","131.243.1.10","TCP","62","2111  >  21 [SYN] Seq=4098175 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"10736","5961.376466","207.249.252.183","131.243.1.10","TCP","58","41431  >  21 [SYN] Seq=4099085767 Win=512 Len=0 MSS=1460"
"10737","5961.377228","131.243.1.10","207.249.252.183","TCP","58","21  >  41431 [SYN, ACK] Seq=886517245 Ack=4099085768 Win=17520 Len=0 MSS=1460"
"10739","5961.594772","131.243.1.10","207.249.252.183","FTP","60","Response: 220-"
"10769","5961.970301","207.249.252.183","131.243.1.10","FTP","70","Request: USER anonymous"
"10800","6023.061520","209.187.104.128","131.243.1.10","TCP","74","32811  >  21 [SYN] Seq=3356135987 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=248127 TSecr=0 WS=1"
"10801","6023.062082","131.243.1.10","209.187.104.128","TCP","58","21  >  32811 [SYN, ACK] Seq=1964043522 Ack=3356135988 Win=17520 Len=0 MSS=1460"
"10803","6023.507030","131.243.1.10","209.187.104.128","FTP","60","Response: 220-"
"10833","6025.711031","209.187.104.128","131.243.1.10","FTP","70","Request: USER anonymous"
"10899","6073.296801","136.118.224.122","131.243.2.12","TCP","78","1533  >  21 [SYN] Seq=1508965868 Win=44620 Len=0 MSS=1460 WS=8 TSval=0 TSecr=0 SACK_PERM=1"
"10900","6073.297145","131.243.2.12","136.118.224.122","TCP","78","21  >  1533 [SYN, ACK] Seq=644747053 Ack=1508965869 Win=65535 Len=0 TSval=314551448 TSecr=0 WS=2 SACK_PERM=1 MSS=1460"
"10902","6075.624144","131.243.2.12","136.118.224.122","FTP","149","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"10903","6077.264820","136.118.224.122","131.243.2.12","FTP","82","Request: USER anonymous"
"10960","6121.566634","214.53.92.97","131.243.1.10","TCP","62","3146  >  21 [SYN] Seq=801720437 Win=64240 Len=0 MSS=1414 SACK_PERM=1"
"10961","6121.567296","131.243.1.10","214.53.92.97","TCP","58","21  >  3146 [SYN, ACK] Seq=1295541279 Ack=801720438 Win=16968 Len=0 MSS=1460"
"10963","6121.733695","131.243.1.10","214.53.92.97","FTP","60","Response: 220-"
"10993","6121.917957","214.53.92.97","131.243.1.10","FTP","70","Request: USER anonymous"
"11385","6345.336655","146.25.22.32","131.243.1.10","TCP","62","2060  >  21 [SYN] Seq=1420544899 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"11386","6345.337281","131.243.1.10","146.25.22.32","TCP","58","21  >  2060 [SYN, ACK] Seq=87960951 Ack=1420544900 Win=17520 Len=0 MSS=1460"
"11388","6345.523402","131.243.1.10","146.25.22.32","FTP","60","Response: 220-"
"11418","6345.767016","146.25.22.32","131.243.1.10","FTP","70","Request: USER anonymous"
"11533","6416.996660","143.248.150.114","131.243.1.10","TCP","62","1437  >  21 [SYN] Seq=3903431 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"11534","6416.997367","131.243.1.10","143.248.150.114","TCP","58","21  >  1437 [SYN, ACK] Seq=903441601 Ack=3903432 Win=16616 Len=0 MSS=1460"
"11592","6421.655479","143.248.150.114","131.243.1.10","TCP","62","1439  >  21 [SYN] Seq=3908073 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"11774","6438.850468","143.248.150.114","131.243.1.10","TCP","62","1441  >  21 [SYN] Seq=3925283 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"11988","6566.141516","136.118.224.122","131.243.2.12","TCP","78","3668  >  21 [SYN] Seq=1637062701 Win=44620 Len=0 MSS=1460 WS=8 TSval=0 TSecr=0 SACK_PERM=1"
"11989","6566.141740","131.243.2.12","136.118.224.122","TCP","78","21  >  3668 [SYN, ACK] Seq=708627313 Ack=1637062702 Win=65535 Len=0 TSval=314600732 TSecr=0 WS=2 SACK_PERM=1 MSS=1460"
"12295","6685.510620","157.231.148.18","131.243.2.12","TCP","62","2847  >  21 [SYN] Seq=1663378762 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"12296","6685.510916","131.243.2.12","157.231.148.18","TCP","62","21  >  2847 [SYN, ACK] Seq=724080683 Ack=1663378763 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"12298","6685.762434","131.243.2.12","157.231.148.18","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"12301","6685.985915","157.231.148.18","131.243.2.12","FTP","70","Request: USER anonymous"
"12394","6716.707078","38.93.253.216","131.243.2.12","TCP","62","1348  >  21 [SYN] Seq=141231675 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"12395","6716.707346","131.243.2.12","38.93.253.216","TCP","62","21  >  1348 [SYN, ACK] Seq=728036311 Ack=141231676 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"12397","6716.960070","131.243.2.12","38.93.253.216","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"12398","6717.150849","38.93.253.216","131.243.2.12","FTP","70","Request: USER anonymous"
"12435","6723.420844","61.157.171.227","131.243.1.10","TCP","62","4251  >  21 [SYN] Seq=2888105025 Win=64240 Len=0 MSS=1416 SACK_PERM=1"
"12436","6723.421316","131.243.1.10","61.157.171.227","TCP","58","21  >  4251 [SYN, ACK] Seq=1886061955 Ack=2888105026 Win=16992 Len=0 MSS=1460"
"12453","6726.653998","131.243.1.10","61.157.171.227","FTP","60","Response: 220-"
