"No.","Time","Source","Destination","Protocol","Length","Info"
"8238","2168.910161","79.37.53.67","203.174.5.11","TCP","62","38046  >  21 [SYN] Seq=2129590580 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"8353","2207.684514","0.52.194.105","131.243.1.10","TCP","62","3131  >  21 [SYN] Seq=2086921672 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"8354","2207.685281","131.243.1.10","0.52.194.105","TCP","58","21  >  3131 [SYN, ACK] Seq=105077798 Ack=2086921673 Win=17520 Len=0 MSS=1460"
"8356","2207.865160","131.243.1.10","0.52.194.105","FTP","60","Response: 220-"
"8386","2208.054095","0.52.194.105","131.243.1.10","FTP","70","Request: USER anonymous"
"8609","2364.750689","86.220.148.131","131.243.2.12","TCP","62","1126  >  21 [SYN] Seq=1090312 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"8610","2364.750919","131.243.2.12","86.220.148.131","TCP","62","21  >  1126 [SYN, ACK] Seq=3215425898 Ack=1090313 Win=65392 Len=0 SACK_PERM=1 MSS=536"
"8614","2367.859796","131.243.2.12","86.220.148.131","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"8616","2368.380317","86.220.148.131","131.243.2.12","FTP","70","Request: USER anonymous"
"8674","2385.075381","42.46.167.1","131.243.1.10","TCP","58","55522  >  21 [SYN] Seq=3419305693 Win=16384 Len=0 MSS=512"
"8675","2385.075961","131.243.1.10","42.46.167.1","TCP","58","21  >  55522 [SYN, ACK] Seq=2611021729 Ack=3419305694 Win=16384 Len=0 MSS=1460"
"8677","2385.103451","131.243.1.10","42.46.167.1","FTP","60","Response: 220-"
"8699","2385.263284","42.46.167.1","131.243.1.10","FTP","70","Request: USER anonymous"
"8736","2389.717968","86.220.148.131","131.243.2.12","TCP","62","1131  >  21 [SYN] Seq=1115288 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"8779","2403.439595","86.220.148.131","131.243.2.12","TCP","62","1133  >  21 [SYN] Seq=1129014 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"8781","2404.384459","3.16.238.33","131.243.1.10","TCP","62","1999  >  21 [SYN] Seq=2862671309 Win=64240 Len=0 MSS=1452 SACK_PERM=1"
"8782","2404.385056","131.243.1.10","3.16.238.33","TCP","58","21  >  1999 [SYN, ACK] Seq=2190431019 Ack=2862671310 Win=17424 Len=0 MSS=1460"
"8786","2404.607915","131.243.1.10","3.16.238.33","FTP","60","Response: 220-"
"8816","2404.856801","3.16.238.33","131.243.1.10","FTP","70","Request: USER anonymous"
"8905","2413.350077","86.220.148.131","131.243.2.12","TCP","62","1135  >  21 [SYN] Seq=1138897 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"8956","2434.948997","86.220.148.131","131.243.2.12","TCP","62","1138  >  21 [SYN] Seq=1160518 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"8988","2440.821246","86.220.148.131","131.243.2.12","TCP","62","1142  >  21 [SYN] Seq=1166376 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"9025","2448.593094","86.220.148.131","131.243.2.12","TCP","62","1144  >  21 [SYN] Seq=1174149 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"9032","2449.805546","86.220.148.131","131.243.2.12","TCP","62","1145  >  21 [SYN] Seq=1175346 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"9035","2450.195412","86.220.148.131","131.243.2.12","TCP","62","1146  >  21 [SYN] Seq=1175765 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"9038","2450.435449","86.220.148.131","131.243.2.12","TCP","62","1147  >  21 [SYN] Seq=1175971 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"9165","2479.935886","189.30.8.121","131.243.1.10","TCP","62","42968  >  21 [SYN] Seq=4093048810 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"9166","2479.936327","131.243.1.10","189.30.8.121","TCP","58","21  >  42968 [SYN, ACK] Seq=1337753613 Ack=4093048811 Win=17520 Len=0 MSS=1460"
"9168","2480.038746","131.243.1.10","189.30.8.121","FTP","60","Response: 220-"
"9198","2480.153312","189.30.8.121","131.243.1.10","FTP","70","Request: USER anonymous"
"9212","2480.524676","216.17.33.81","131.243.1.10","TCP","62","3277  >  21 [SYN] Seq=3448048119 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"9213","2480.525188","131.243.1.10","216.17.33.81","TCP","58","21  >  3277 [SYN, ACK] Seq=3065141178 Ack=3448048120 Win=17520 Len=0 MSS=1460"
"9220","2480.728559","131.243.1.10","216.17.33.81","FTP","60","Response: 220-"
"9252","2480.933090","216.17.33.81","131.243.1.10","FTP","70","Request: USER anonymous"
"9277","2482.433240","216.17.33.81","131.243.1.10","TCP","62","3279  >  21 [SYN] Seq=3448566602 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"9343","2484.459549","216.17.33.81","131.243.1.10","TCP","62","3281  >  21 [SYN] Seq=3449134337 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"9401","2486.380572","216.17.33.81","131.243.1.10","TCP","62","3283  >  21 [SYN] Seq=3449663539 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"9461","2490.339525","132.67.54.229","131.243.1.10","TCP","62","3856  >  21 [SYN] Seq=11120417 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"9462","2490.340204","131.243.1.10","132.67.54.229","TCP","58","21  >  3856 [SYN, ACK] Seq=3705950050 Ack=11120418 Win=17520 Len=0 MSS=1460"
"9467","2491.172802","131.243.1.10","132.67.54.229","FTP","60","Response: 220-"
"9497","2491.988324","132.67.54.229","131.243.1.10","FTP","70","Request: USER anonymous"
"9566","2510.018582","3.16.238.33","131.243.1.10","TCP","62","2146  >  21 [SYN] Seq=1852895550 Win=16384 Len=0 MSS=1452 SACK_PERM=1"
"9567","2510.019010","131.243.1.10","3.16.238.33","TCP","58","21  >  2146 [SYN, ACK] Seq=389900713 Ack=1852895551 Win=17424 Len=0 MSS=1460"
"9647","2512.911187","3.16.238.33","131.243.1.10","TCP","62","2148  >  21 [SYN] Seq=1853717327 Win=16384 Len=0 MSS=1452 SACK_PERM=1"
"9856","2549.061135","79.37.53.67","131.243.2.12","TCP","62","40638  >  21 [SYN] Seq=2351849352 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"9946","2579.320754","79.37.53.67","203.174.5.11","TCP","62","39776  >  21 [SYN] Seq=2369581459 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"9968","2596.960082","160.231.206.89","131.243.1.10","TCP","62","1586  >  21 [SYN] Seq=9411981 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"9969","2596.960604","131.243.1.10","160.231.206.89","TCP","58","21  >  1586 [SYN, ACK] Seq=22899296 Ack=9411982 Win=17520 Len=0 MSS=1460"
"9971","2597.195548","131.243.1.10","160.231.206.89","FTP","60","Response: 220-"
"10001","2597.634697","160.231.206.89","131.243.1.10","FTP","70","Request: USER anonymous"
"10024","2603.912450","159.216.169.116","128.3.12.44","TCP","74","32777  >  21 [SYN] Seq=3547649380 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=692870 TSecr=0 WS=1"
"10025","2603.913295","128.3.12.44","159.216.169.116","TCP","54","21  >  32777 [SYN, ACK] Seq=454016000 Ack=3547649381 Win=4096 Len=0"
"10027","2604.278656","128.3.12.44","159.216.169.116","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"10029","2604.551647","159.216.169.116","128.3.12.44","FTP","70","Request: USER anonymous"
"10080","2669.626899","132.67.54.229","131.243.1.10","TCP","62","3877  >  21 [SYN] Seq=11299839 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"10129","2678.698906","132.67.54.229","131.243.1.10","TCP","62","4053  >  21 [SYN] Seq=11308790 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"10130","2678.699382","131.243.1.10","132.67.54.229","TCP","58","21  >  4053 [SYN, ACK] Seq=146854299 Ack=11308791 Win=17520 Len=0 MSS=1460"
"10176","2685.405445","132.67.54.229","131.243.1.10","TCP","62","4115  >  21 [SYN] Seq=11315486 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"10177","2685.405900","131.243.1.10","132.67.54.229","TCP","58","21  >  4115 [SYN, ACK] Seq=4256104882 Ack=11315487 Win=17520 Len=0 MSS=1460"
"10246","2706.306839","154.153.143.71","131.243.1.10","TCP","74","56303  >  21 [SYN] Seq=3424969350 Win=5840 Len=0 MSS=1412 SACK_PERM=1 TSval=97575 TSecr=0 WS=1"
"10247","2706.307402","131.243.1.10","154.153.143.71","TCP","58","21  >  56303 [SYN, ACK] Seq=3023218313 Ack=3424969351 Win=16944 Len=0 MSS=1460"
"10249","2706.518066","131.243.1.10","154.153.143.71","FTP","60","Response: 220-"
"10279","2706.909748","154.153.143.71","131.243.1.10","FTP","70","Request: USER anonymous"
"10317","2737.042823","101.114.196.190","131.243.1.10","TCP","58","10063  >  21 [SYN] Seq=1119764053 Win=8192 Len=0 MSS=1460"
"10318","2737.043251","131.243.1.10","101.114.196.190","TCP","58","21  >  10063 [SYN, ACK] Seq=1500521062 Ack=1119764054 Win=17520 Len=0 MSS=1460"
"10320","2737.205762","131.243.1.10","101.114.196.190","FTP","60","Response: 220-"
"10350","2738.832216","101.114.196.190","131.243.1.10","FTP","70","Request: USER anonymous"
"10379","2782.154469","132.67.54.229","131.243.1.10","TCP","62","4139  >  21 [SYN] Seq=11412095 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"10444","2873.694787","42.46.167.1","128.3.12.44","TCP","58","55803  >  21 [SYN] Seq=3126035446 Win=16384 Len=0 MSS=512"
"10445","2873.695617","128.3.12.44","42.46.167.1","TCP","54","21  >  55803 [SYN, ACK] Seq=496512000 Ack=3126035447 Win=4096 Len=0"
"10447","2873.807269","128.3.12.44","42.46.167.1","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"10448","2873.826491","42.46.167.1","128.3.12.44","FTP","70","Request: USER anonymous"
"10474","2962.693499","79.37.53.67","131.243.2.12","TCP","62","37691  >  21 [SYN] Seq=2593182138 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"10531","2989.506449","79.37.53.67","203.174.5.11","TCP","62","40283  >  21 [SYN] Seq=2610320181 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"10651","3119.805860","101.114.196.190","131.243.1.10","TCP","58","10066  >  21 [SYN] Seq=1207434129 Win=8192 Len=0 MSS=1460"
"10703","3125.188159","182.6.9.175","128.3.32.63","TCP","74","33006  >  21 [SYN] Seq=4176052118 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3662874 TSecr=0 WS=1"
"10704","3125.189262","128.3.32.63","182.6.9.175","TCP","74","21  >  33006 [SYN, ACK] Seq=4205066325 Ack=4176052119 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=1299998860 TSecr=3662874 WS=1"
"10709","3125.363955","128.3.32.63","182.6.9.175","FTP","120","Response: 220 <domain> FTP server (Version wu-2.6.1-20) ready."
"10711","3125.415129","182.6.9.175","128.3.32.63","FTP","82","Request: USER anonymous"
"10748","3163.985824","101.114.196.190","131.243.1.10","TCP","58","10068  >  21 [SYN] Seq=1217625083 Win=8192 Len=0 MSS=1460"
"10801","3178.971274","107.34.21.92","131.243.2.12","TCP","66","1099  >  21 [SYN] Seq=2345298682 Win=60352 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"10802","3178.971577","131.243.2.12","107.34.21.92","TCP","66","21  >  1099 [SYN, ACK] Seq=3351252040 Ack=2345298683 Win=65535 Len=0 WS=2 SACK_PERM=1 MSS=1460"
"10804","3179.574460","131.243.2.12","107.34.21.92","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"10805","3179.761156","107.34.21.92","131.243.2.12","FTP","70","Request: USER anonymous"
"10864","3209.882810","84.68.192.198","131.243.1.10","TCP","74","1658  >  21 [SYN] Seq=159375807 Win=57344 Len=0 MSS=1380 WS=1 TSval=1184769085 TSecr=0"
"10865","3209.883391","131.243.1.10","84.68.192.198","TCP","58","21  >  1658 [SYN, ACK] Seq=3521078661 Ack=159375808 Win=16560 Len=0 MSS=1460"
"10867","3210.064265","131.243.1.10","84.68.192.198","FTP","60","Response: 220-"
"10897","3210.255797","84.68.192.198","131.243.1.10","FTP","70","Request: USER anonymous"
"10955","3213.727324","101.114.196.190","131.243.1.10","TCP","58","10070  >  21 [SYN] Seq=1229070799 Win=8192 Len=0 MSS=1460"
"11078","3248.856047","101.114.196.190","131.243.1.10","TCP","58","10072  >  21 [SYN] Seq=1237221347 Win=8192 Len=0 MSS=1460"
"11145","3254.844545","101.114.196.190","131.243.1.10","TCP","58","10074  >  21 [SYN] Seq=1238698633 Win=8192 Len=0 MSS=1460"
"11340","3334.276650","121.195.250.138","128.3.12.44","TCP","62","1368  >  21 [SYN] Seq=2973117409 Win=44032 Len=0 MSS=1452 SACK_PERM=1"
"11341","3334.277505","128.3.12.44","121.195.250.138","TCP","54","21  >  1368 [SYN, ACK] Seq=586688000 Ack=2973117410 Win=4096 Len=0"
"11343","3334.614949","128.3.12.44","121.195.250.138","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"11346","3334.853829","121.195.250.138","128.3.12.44","FTP","70","Request: USER anonymous"
"11365","3337.254876","121.195.250.138","128.3.12.44","TCP","62","1370  >  21 [SYN] Seq=2973971327 Win=44032 Len=0 MSS=1452 SACK_PERM=1"
"11421","3352.689597","79.37.53.67","131.243.2.12","TCP","62","38908  >  21 [SYN] Seq=2829157153 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"11458","3357.419410","121.195.250.138","128.3.12.44","TCP","62","1372  >  21 [SYN] Seq=2979071713 Win=44032 Len=0 MSS=1452 SACK_PERM=1"
"11559","3386.099052","35.73.33.202","131.243.1.10","TCP","74","1052  >  21 [SYN] Seq=304584139 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=978476 TSecr=0 WS=1"
"11560","3386.099669","131.243.1.10","35.73.33.202","TCP","58","21  >  1052 [SYN, ACK] Seq=3430874290 Ack=304584140 Win=17520 Len=0 MSS=1460"
"11562","3386.274388","131.243.1.10","35.73.33.202","FTP","60","Response: 220-"
"11592","3386.459368","35.73.33.202","131.243.1.10","FTP","70","Request: USER anonymous"
"11660","3406.222159","148.253.227.51","131.243.1.10","TCP","62","1059  >  21 [SYN] Seq=1472894 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"11661","3406.222730","131.243.1.10","148.253.227.51","TCP","58","21  >  1059 [SYN, ACK] Seq=44675302 Ack=1472895 Win=16616 Len=0 MSS=1460"
"11668","3406.749135","131.243.1.10","148.253.227.51","FTP","60","Response: 220-"
"11708","3409.409557","148.253.227.51","131.243.1.10","FTP","70","Request: USER anonymous"
"11812","3432.822884","148.253.227.51","131.243.1.10","TCP","62","1061  >  21 [SYN] Seq=1499502 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"11903","3449.126954","47.125.91.135","131.243.2.12","TCP","62","2255  >  21 [SYN] Seq=4066784043 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"11904","3449.127219","131.243.2.12","47.125.91.135","TCP","62","21  >  2255 [SYN, ACK] Seq=3404352924 Ack=4066784044 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"11906","3449.348821","131.243.2.12","47.125.91.135","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"11907","3449.531247","47.125.91.135","131.243.2.12","FTP","70","Request: USER anonymous"
"11914","3450.209775","24.190.46.234","131.243.1.10","TCP","58","64846  >  21 [SYN] Seq=3584156901 Win=8760 Len=0 MSS=1460"
"11915","3450.210221","131.243.1.10","24.190.46.234","TCP","58","21  >  64846 [SYN, ACK] Seq=3767176380 Ack=3584156902 Win=17520 Len=0 MSS=1460"
"11917","3450.240466","131.243.1.10","24.190.46.234","FTP","60","Response: 220-"
"11947","3450.287012","24.190.46.234","131.243.1.10","FTP","70","Request: USER anonymous"
"11984","3454.599180","35.73.33.202","131.243.1.10","TCP","74","1054  >  21 [SYN] Seq=373294933 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=985326 TSecr=0 WS=1"
"12068","3461.248612","216.43.247.103","131.243.1.10","TCP","74","53830  >  21 [SYN] Seq=232787550 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=1874847580 TSecr=0 WS=1"
"12069","3461.249132","131.243.1.10","216.43.247.103","TCP","58","21  >  53830 [SYN, ACK] Seq=1990657183 Ack=232787551 Win=17520 Len=0 MSS=1460"
"12073","3461.970674","131.243.1.10","216.43.247.103","FTP","60","Response: 220-"
"12103","3462.708170","216.43.247.103","131.243.1.10","FTP","70","Request: USER anonymous"
"12109","3463.417656","26.250.204.76","131.243.1.10","TCP","62","3205  >  21 [SYN] Seq=2771092683 Win=65535 Len=0 MSS=1360 SACK_PERM=1"
"12110","3463.418121","131.243.1.10","26.250.204.76","TCP","58","21  >  3205 [SYN, ACK] Seq=1185175049 Ack=2771092684 Win=17680 Len=0 MSS=1460"
"12115","3463.591958","131.243.1.10","26.250.204.76","FTP","60","Response: 220-"
"12145","3463.826888","26.250.204.76","131.243.1.10","FTP","70","Request: USER anonymous"
"12179","3465.266935","26.250.204.76","131.243.1.10","TCP","62","3207  >  21 [SYN] Seq=2771615365 Win=65535 Len=0 MSS=1360 SACK_PERM=1"
"12346","3514.697528","98.192.203.106","131.243.1.10","TCP","62","29027  >  21 [SYN] Seq=2827168482 Win=64240 Len=0 MSS=1400 SACK_PERM=1"
"12347","3514.697978","131.243.1.10","98.192.203.106","TCP","58","21  >  29027 [SYN, ACK] Seq=1759563810 Ack=2827168483 Win=16800 Len=0 MSS=1460"
"12349","3514.918560","131.243.1.10","98.192.203.106","FTP","60","Response: 220-"
"12382","3515.187406","98.192.203.106","131.243.1.10","FTP","70","Request: USER anonymous"
"12405","3517.181805","82.143.24.12","131.243.2.12","TCP","62","2281  >  21 [SYN] Seq=1567752780 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"12406","3517.182035","131.243.2.12","82.143.24.12","TCP","62","21  >  2281 [SYN, ACK] Seq=3417793498 Ack=1567752781 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"12409","3517.720620","131.243.2.12","82.143.24.12","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"12411","3518.179316","82.143.24.12","131.243.2.12","FTP","70","Request: USER anonymous"
"12427","3520.684891","141.62.47.110","128.3.12.44","TCP","78","54659  >  21 [SYN] Seq=3168085820 Win=16384 Len=0 MSS=1460 SACK_PERM=1 WS=1 TSval=318802994 TSecr=0"
"12428","3520.686230","128.3.12.44","141.62.47.110","TCP","54","21  >  54659 [SYN, ACK] Seq=619840000 Ack=3168085821 Win=4096 Len=0"
"12435","3521.012261","128.3.12.44","141.62.47.110","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"12438","3521.244574","141.62.47.110","128.3.12.44","FTP","70","Request: USER anonymous"
"12635","3574.946691","101.114.196.190","131.243.1.10","TCP","58","10076  >  21 [SYN] Seq=1311953051 Win=8192 Len=0 MSS=1460"
"12814","3617.567048","82.143.24.12","131.243.2.12","TCP","62","2290  >  21 [SYN] Seq=1603923254 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"13209","3748.271029","110.112.122.22","131.243.2.12","TCP","62","2211  >  21 [SYN] Seq=1501643335 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"13210","3748.271279","131.243.2.12","110.112.122.22","TCP","62","21  >  2211 [SYN, ACK] Seq=3460173953 Ack=1501643336 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"13212","3748.534105","131.243.2.12","110.112.122.22","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"13213","3748.760850","110.112.122.22","131.243.2.12","FTP","70","Request: USER anonymous"
"13268","3763.428252","79.37.53.67","131.243.2.12","TCP","62","37675  >  21 [SYN] Seq=3068999937 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"13429","3845.892431","82.143.24.12","131.243.2.12","TCP","62","3016  >  21 [SYN] Seq=1699462399 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"13430","3845.892739","131.243.2.12","82.143.24.12","TCP","62","21  >  3016 [SYN, ACK] Seq=3478555594 Ack=1699462400 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"13584","3910.642016","143.106.218.181","131.243.1.10","TCP","74","60305  >  21 [SYN] Seq=3834635 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=16290425 TSecr=0 WS=1"
"13585","3910.642693","131.243.1.10","143.106.218.181","TCP","58","21  >  60305 [SYN, ACK] Seq=1481988997 Ack=3834636 Win=17520 Len=0 MSS=1460"
"13591","3911.108781","131.243.1.10","143.106.218.181","FTP","60","Response: 220-"
"13626","3913.420944","143.106.218.181","131.243.1.10","FTP","70","Request: USER anonymous"
"13692","3955.397814","43.8.145.97","131.243.1.10","TCP","78","40210  >  21 [SYN] Seq=1962597323 Win=32850 Len=0 WS=2 TSval=320826488 TSecr=0 SACK_PERM=1 MSS=1414"
"13693","3955.398406","131.243.1.10","43.8.145.97","TCP","58","21  >  40210 [SYN, ACK] Seq=2594649978 Ack=1962597324 Win=16968 Len=0 MSS=1460"
"13695","3955.564469","131.243.1.10","43.8.145.97","FTP","60","Response: 220-"
"13735","3959.618669","43.8.145.97","131.243.1.10","FTP","70","Request: USER anonymous"
"13742","3961.626434","0.131.191.60","131.243.1.10","TCP","62","1269  >  21 [SYN] Seq=373423 Win=8192 Len=0 MSS=1422 SACK_PERM=1"
"13743","3961.626982","131.243.1.10","0.131.191.60","TCP","58","21  >  1269 [SYN, ACK] Seq=1319494491 Ack=373424 Win=17064 Len=0 MSS=1460"
"13745","3961.917000","131.243.1.10","0.131.191.60","FTP","60","Response: 220-"
"13775","3962.550096","0.131.191.60","131.243.1.10","FTP","70","Request: USER anonymous"
"13952","3982.920066","0.131.191.60","131.243.1.10","TCP","62","1285  >  21 [SYN] Seq=394712 Win=8192 Len=0 MSS=1422 SACK_PERM=1"
"14055","4024.407588","40.12.141.141","242.70.74.100","TCP","62","2362  >  21 [SYN] Seq=98614441 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"14056","4024.408912","242.70.74.100","40.12.141.141","TCP","58","21  >  2362 [SYN, ACK] Seq=348621904 Ack=98614442 Win=8760 Len=0 MSS=1460"
"14059","4024.867977","242.70.74.100","40.12.141.141","FTP","98","Response: 220 <domain> FTP server (SunOS 5.6) ready."
"14060","4025.026859","40.12.141.141","242.70.74.100","FTP","70","Request: USER anonymous"
"14098","4040.088890","82.143.24.12","131.243.2.12","TCP","62","4882  >  21 [SYN] Seq=1790567523 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"14099","4040.089128","131.243.2.12","82.143.24.12","TCP","62","21  >  4882 [SYN, ACK] Seq=3519215004 Ack=1790567524 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"14308","4151.191559","79.37.53.67","131.243.2.12","TCP","62","36156  >  21 [SYN] Seq=3304410189 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"14309","4151.191803","131.243.2.12","79.37.53.67","TCP","62","21  >  36156 [SYN, ACK] Seq=3537122381 Ack=3304410190 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
